설치장소명,설치장소상세,설치시설구분,소재지도로명주소,위도,경도
용연구름다리,어린이CCTV POLE 북동,관광,제주특별자치도 제주시 서해안로 687-1,33.516083,126.512194
용연구름다리,어린이CCTV POLE 남동,관광,제주특별자치도 제주시 서해안로 687-1,33.516083,126.512194
제주목관아,목관아 서쪽 클린하우스 폴대 남동,관광,제주특별자치도 제주시 관덕로 25(삼도이동),33.513833,126.522028
제주목관아,목관아 서쪽 클린하우스 폴대 북동,관광,제주특별자치도 제주시 관덕로 25(삼도이동),33.513833,126.522028
제주시민회관,시민회관1층 복도,지역문화시설,제주특별자치도 제주시 고전길 26(이도일동),33.508694,126.5254644
제주시민회관,시민회관1층 강당,지역문화시설,제주특별자치도 제주시 고전길 26(이도일동),33.508694,126.5254644
한림환승정류장(한림리) (한국통신방면),한림리버스정류장,교통시설,제주특별자치도 제주시 한림읍 한림로 657,33.414583,126.263361
한림환승정류장(한림리)[남] (한림천주교회방면),한림리버스정류장,교통시설,제주특별자치도 제주시 한림읍 한림로 668,33.414667,126.2645499
애월환승정류장(애월리)[남] (애월신협방면),애월리버스정류장,교통시설,제주특별자치도 제주시 애월읍 애월로 118,33.464583,126.319917
하귀환승정류장(하귀하나로마트)[북] (남주동방면),하귀하나로마트버스정류장,교통시설,제주특별자치도 제주시 애월읍 일주서로 7143,33.485917,126.411611
김녕환승정류장(김녕초등학교)[남] (동성동방면),김녕초등학교버스정류장,교통시설,제주특별자치도 제주시 구좌읍 김녕로 124,33.554678590,126.751306
김녕환승정류장(김녕초등학교)[북] (김녕리방면),김녕초등학교버스정류장,교통시설,제주특별자치도 제주시 구좌읍 김녕로 125,33.555389,126.750639
대천환승정류장(제주방향)[북] (거문오름입구방면),대천동버스정류장,교통시설,제주특별자치도 제주시 구좌읍 번영로 2005,33.436722,126.735861
대천환승정류장(종점) (종점방면),대천동버스정류장,교통시설,제주특별자치도 제주시 구좌읍 대천길 2-2,33.436917,126.737194
대천환승정류장(세화방향)[남] (거슨새미오름. 안돌오름방면),대천동버스정류장,교통시설,제주특별자치도 제주시 구좌읍 송당리 산 126-7,33.436528,126.737306
대천환승정류장(교래방향)[북] (셰프라인 월드방면),대천동버스정류장,교통시설,제주특별자치도 제주시 구좌읍 송당리 2608-1,33.435444,126.735222
대천환승정류장(교래방향)[북] (대성목장방면),대천동버스정류장,교통시설,제주특별자치도 제주시 구좌읍 송당리 2635-6,33.43525,126.738778
세화환승정류장(세화리) (구좌보건소방면),세화리버스정류장,교통시설,제주특별자치도 제주시 구좌읍 구좌로 40,33.523528,126.855694
세화환승정류장(세화리)[북] (세화리시장2동방면),세화리버스정류장,교통시설,제주특별자치도 제주시 구좌읍 구좌로 47,33.523528,126.856667
조천환승정류장(조천리사무소) (조천체육관방면),조천리사무소버스정류장,교통시설,제주특별자치도 제주시 조천읍 조천리 1220-2,33.538472,126.639889
조천환승정류장(조천우체국) (조천리방면),조천우체국버스정류장,교통시설,제주특별자치도 제주시 조천읍 신북로 249,33.538028,126.6387287
함덕환승정류장(함덕해수욕장)[북] (함덕리 3구방면),함덕서우봉해변버스정류장,교통시설,제주특별자치도 제주시 조천읍 신북로 551,33.540167,126.670778
함덕환승정류장(함덕해수욕장) (함덕리 4구방면),함덕서우봉해변버스정류장,교통시설,제주특별자치도 제주시 조천읍 신북로 554,33.5408887,126.668861
고산환승정류장(고산1리 고산성당 앞)[동] (고산우체국앞방면),고산1리고산성당앞버스정류장,교통시설,제주특별자치도 제주시 한경면 고산로 4,33.301639,126.179944
고산환승정류장(고산1리)[남] (고산문화의집방면),고산 1리 6거리 버스정류장,교통시설,제주특별자치도 제주시 한경면 용고로 76,33.300806,126.180397573
신창환승정류장(한경면사무소)[서] (신창중학교방면),한경면사무소버스정류장,교통시설,제주특별자치도 제주시 한경면 두신로 85,33.350833,126.183417
신창환승정류장(한경면사무소)[동] (두모리사무소방면),신창리중앙슈퍼버스정류장,교통시설,제주특별자치도 제주시 한경면 두신로 80,33.350194,126.183306
빅볼랜드,KT IP주,관광,제주특별자치도 제주시 애월읍 산록서로 15,33.405639,126.3757735
제주러브랜드,매표소 동,관광,제주특별자치도 제주시 1100로 2894-72(연동),33.452278,126.4890053
제주러브랜드,매표소서,관광,제주특별자치도 제주시 1100로 2894-72(연동),33.452278,126.4890053
삼성혈,토산품점 동,관광,제주특별자치도 제주시 삼성로 22,33.504972,126.529333
삼성혈,토산품점 서,관광,제주특별자치도 제주시 삼성로 22,33.504972,126.529333
삼성혈,토산품점 남,관광,제주특별자치도 제주시 삼성로 22,33.504972,126.529333
수목원테마파,매표소,관광,제주특별자치도 제주시 은수길 69,33.470361,126.487611
엘리펀시아,2층 단자함,관광,제주특별자치도 제주시 1100로 3124,33.483361,126.477222
제주민속박물관,박물관 2층 학습장,관광,제주특별자치도 제주시 일주동로 293-1,33.522361,126.576667
전쟁역사박물관 (구.평화박물관),매표소 지붕,관광,제주특별자치도 제주시 한경면 청수서5길 63,33.305889,126.249333
생각하는정원,카페동 옥탑 북,관광,제주특별자치도 제주시 한경면 녹차분재로 675,33.325917,126.255006303
생각하는정원,카페동 옥탑 남,관광,제주특별자치도 제주시 한경면 녹차분재로 675,33.325917,126.255006303
제주돌마을공원,매표소,관광,제주특별자치도 제주시 한림읍 금능남로 421,33.354167,126.253722
비체올린,매표소 벽면 북동,관광,제주특별자치도 제주시 한경면 판조로 253-6,33.350444,126.218194
비체올린,매표소 벽면 남서,관광,제주특별자치도 제주시 한경면 판조로 253-6,33.350444,126.218194
방림원,본관 매표소 방향,관광,제주특별자치도 제주시 한경면 용금로 864,33.337306,126.268778
제주미니랜드,매표소 동,관광,제주특별자치도 제주시 조천읍 비자림로 606,33.433833,126.674722
제주미니랜드,매표소 서,관광,제주특별자치도 제주시 조천읍 비자림로 606,33.433833,126.674722
제주미니랜드,매표소 남,관광,제주특별자치도 제주시 조천읍 비자림로 606,33.433833,126.674722
김녕미로공원,매표소 주차장 방향,관광,제주특별자치도 제주시 구좌읍 만장굴길 122,33.536806,126.772111
김녕미로공원,매표소 공원방향,관광,제주특별자치도 제주시 구좌읍 만장굴길 122,33.536806,126.772111
한울랜드,매표소 자차장 방향,관광,제주특별자치도 제주시 구좌읍 동백로 458,33.496889,126.750944
한울랜드,매표소 전시관방향,관광,제주특별자치도 제주시 구좌읍 동백로 458,33.496889,126.750944
선녀와나무꾼 테마공원,매표소 동,관광,제주특별자치도 제주시 조천읍 선교로 267,33.4786897,126.703028
선녀와나무꾼 테마공원,매표소 남,관광,제주특별자치도 제주시 조천읍 선교로 267,33.4786897,126.703028
선녀와나무꾼 테마공원,매표소 북,관광,제주특별자치도 제주시 조천읍 선교로 267,33.4786897,126.703028
로케디오월드,매표소,관광,제주특별자치도 제주시 애월읍 화전길 3,33.352417,126.360639
왓썹인제주,매점 데스크,관광,제주특별자치도 제주시 애월읍 산록서로 18,33.387028,126.375167
금산공원,공중화장실(남자) 남,지역문화시설,제주특별자치도 제주시 애월읍 납읍리 1457,33.432972,126.330389
금산공원,공중화장실(남자)북,지역문화시설,제주특별자치도 제주시 애월읍 납읍리 1457,33.432972,126.330389
선흘곶자왈 생태숲,동백동산습지센터  내부,관광,제주특별자치도 제주시 조천읍 선흘리 924,33.509667,126.715278
선흘곶자왈 생태숲,동백동산습지센터  주차장 방향,관광,제주특별자치도 제주시 조천읍 선흘리 924,33.509667,126.715278
제주동문시장,32번 혜주상회 위(동문재래시장),지역문화시설,제주특별자치도 제주시 관덕로 14길 20,33.511967,126.526371
제주동문시장,32번 혜주상회 위(동문재래시장),지역문화시설,제주특별자치도 제주시 관덕로 14길 20,33.511967,126.526371
제주동문시장,32번 혜주상회 위(동문재래시장),지역문화시설,제주특별자치도 제주시 관덕로 14길 20,33.511967,126.526371
제주동문시장,32번 혜주상회 위(동문재래시장),지역문화시설,제주특별자치도 제주시 관덕로 14길 20,33.511967,126.526371
제주동문시장,오이수산 위(동문재래시장),지역문화시설,제주특별자치도 제주시 관덕로 14길 20,33.512352,126.526473
제주동문시장,오이수산 위(동문재래시장),지역문화시설,제주특별자치도 제주시 관덕로 14길 20,33.512352,126.526473
제주동문시장,오이수산 위(동문재래시장),지역문화시설,제주특별자치도 제주시 관덕로 14길 20,33.512352,126.526473
제주동문시장,54번 비양수산 위(수산시장),지역문화시설,제주특별자치도 제주시 관덕로 14길 20,33.5115817,126.526063
제주동문시장,54번 비양수산 위(수산시장),지역문화시설,제주특별자치도 제주시 관덕로 14길 20,33.5115817,126.526063
제주동문시장,54번 비양수산 위(수산시장),지역문화시설,제주특별자치도 제주시 관덕로 14길 20,33.5115817,126.526063
제주동문시장,25번 한라수산 위(아케이드상가),지역문화시설,제주특별자치도 제주시 관덕로 14길 20,33.512493,126.526932
제주동문시장,25번 한라수산 위(아케이드상가),지역문화시설,제주특별자치도 제주시 관덕로 14길 20,33.512493,126.526932
제주동문시장,25번 한라수산 위(아케이드상가),지역문화시설,제주특별자치도 제주시 관덕로 14길 20,33.512493,126.526932
제주동문시장,44번 기영상회 위(아케이드상가),지역문화시설,제주특별자치도 제주시 관덕로 14길 20,33.512837,126.527163
제주동문시장,44번 기영상회 위(아케이드상가),지역문화시설,제주특별자치도 제주시 관덕로 14길 20,33.512837,126.527163
제주동문시장,18번 대흥상회 위(먹자3로),지역문화시설,제주특별자치도 제주시 관덕로 14길 20,33.5115817,126.526099
제주동문시장,18번 대흥상회 위(먹자3로),지역문화시설,제주특별자치도 제주시 관덕로 14길 20,33.5115817,126.526099
제주동문시장,18번 대흥상회 위(먹자3로),지역문화시설,제주특별자치도 제주시 관덕로 14길 20,33.5115817,126.526099
제주동문시장,18번 대흥상회 위(먹자3로),지역문화시설,제주특별자치도 제주시 관덕로 14길 20,33.5115817,126.526099
제주동문시장,동문공설시장 입구 제주시 종합안내센터 위(풍물로),지역문화시설,제주특별자치도 제주시 관덕로 14길 20,33.512513,126.528297
제주동문시장,동문공설시장 입구 제주시 종합안내센터 위(풍물로),지역문화시설,제주특별자치도 제주시 관덕로 14길 20,33.512513,126.528297
제주동문시장,동문공설시장 입구 제주시 종합안내센터 위(풍물로),지역문화시설,제주특별자치도 제주시 관덕로 14길 20,33.512513,126.528297
제주동문시장,동문공설시장 입구 제주시 종합안내센터 위(풍물로),지역문화시설,제주특별자치도 제주시 관덕로 14길 20,33.512513,126.528297
제주동문시장,동문공설시장 중앙 싱싱회센터 벽면(공설시장),지역문화시설,제주특별자치도 제주시 관덕로 14길 20,33.512126,126.528235
제주동문시장,다모아인근 골목시장 내부기둥,지역문화시설,제주특별자치도 제주시 중앙로 63-10,33.511623,126.525008
제주동문시장,골목시장 간판 북쪽,지역문화시설,제주특별자치도 제주시 중앙로 63-10,33.511623,126.525008
제주동문시장,골목시장 간판 남쪽,지역문화시설,제주특별자치도 제주시 중앙로 63-10,33.511623,126.525008
제주동문시장,애경상회 앞 아케이드 위,지역문화시설,제주특별자치도 제주시 오현길 76,33.511881,126.525715
제주동문시장,국제냉동수산 맞은편 재난감시 CCTV POLE,지역문화시설,제주특별자치도 제주시 중앙로 13길 16-2,33.511348,126.526303
제주서문시장,서문공설시장 아케이드상가 남쪽 입구 천정(아케이드상가),지역문화시설,제주특별자치도 제주시 서문로4길 13-2,33.511852,126.518178
제주서문시장,서문공설시장 1층 정육형식당가 천정(1층 상가),지역문화시설,제주특별자치도 제주시 서문로4길 13-2,33.511373,126.517961
